indent,taxonID,rank,A id,A name,B id,B name,relation,other id,other name,note,reason,changed_props,unchanged
————————————,8799,species,-2419887,A.Lepilemur tymerlachsoni,EOL-000000640957,B.Lepilemur tymerlachsoni,=,,,,scientificName,source; taxonomicStatus,shared tip
——————————,8800,family,,,EOL-000000640991,B.Palaeopropithecidae,~,-2382370,A.Mesopropithecus,,monotypic-inversion,,
———————————,8801,genus,-2382370,A.Mesopropithecus,EOL-000000640992,B.Mesopropithecus,=,,,moved,canonicalName,source; taxonomicStatus; number_of_children; scientificName,shared tip
———————————,8802,genus,,,EOL-000000640993,B.Babakotia,,,,,,,
————————————,8803,species,,,EOL-000000640994,B.Babakotia radofilai,,,,,,,
——————————,8804,family,,,EOL-000000641018,B.Megaladapidae,~,-2382359,A.Megaladapis,,monotypic-inversion,,
———————————,8805,genus,-2382359,A.Megaladapis,EOL-000000641019,B.Megaladapis,=,,,moved,scientificName,source; taxonomicStatus; number_of_children,shared tip
——————————,8806,family,-2328682,A.Archaeolemuridae,EOL-000000641020,B.Archaeolemuridae,=,,,moved,scientificName,source; taxonomicStatus; number_of_children,shared tip
—————————,8807,,,,unc-P00131,B.unclassified Strepsirrhini,><,-1599794,A.Primates,reorganization,A.Azibius is in; its sibling A.Panobius is not,,
——————————,8808,genus,-1871555,A.Plesiopithecus,EOL-000000641021,B.Plesiopithecus,=,,,moved,scientificName,source; taxonomicStatus; number_of_children,shared tip
——————————,8809,family,,,EOL-000000641022,B.Djebelemuridae,><,-1599794,A.Primates,reorganization,A.Djebelemur is in; its sibling A.Sinoadapis is not,,
———————————,8810,genus,-1871551,A.Notnamaia,EOL-000000641023,B.Notnamaia,=,,,moved,canonicalName,source; taxonomicStatus; number_of_children; scientificName,shared tip
———————————,8811,genus,-2382350,A.Omanodon,EOL-000000641024,B.Omanodon,=,,,moved,canonicalName,source; taxonomicStatus; number_of_children; scientificName,shared tip
———————————,8812,genus,-2382354,A.Djebelemur,EOL-000000641025,B.Djebelemur,=,,,moved,canonicalName,source; taxonomicStatus; number_of_children; scientificName,shared tip
——————————,8813,family,,,EOL-000000641026,B.Azibiidae,><,-1599794,A.Primates,reorganization,A.Azibius is in; its sibling A.Panobius is not,,
———————————,8814,genus,-2382336,A.Azibius,EOL-000000641027,B.Azibius,=,,,moved,scientificName,source; taxonomicStatus; number_of_children,shared tip
———————————,8815,genus,-2420051,A.Algeripithecus,EOL-000000641028,B.Algeripithecus,=,,,moved,canonicalName,source; taxonomicStatus; number_of_children; scientificName,shared tip
————————,8816,paraphyletic group,,,EOL-000000641029,B.Plesiadapiformes,>,-1871519,A.Plesiadapiformes,,B.Chronolestidae is not in it,,
—————————,8817,family,,,EOL-000000641041,B.Chronolestidae,~,-1871545,A.Chronolestes,,monotypic-inversion,,
——————————,8818,genus,-1871545,A.Chronolestes,EOL-000000641042,B.Chronolestes,=,,,moved,canonicalName,source; taxonomicStatus; number_of_children; scientificName,shared tip
————————,8819,suborder,,,EOL-000000641043,B.Haplorrhini,><,-1599794,A.Primates,reorganization,A.Turkanapithecus is in; its sibling A.Wailekia is not,,
—————————,8820,clade,,,EOL-000000641044,B.Anthropoidea,><,-2328776,A.Parapithecidae,reorganization,B.Moeripithecus is in; its sibling B.Propliopithecus is not,,
——————————,8821,family,,,EOL-000000641045,B.Amphipithecidae,><,-1599794,A.Primates,reorganization,A.Siamopithecus is in; its sibling A.Afropithecus is not,,
———————————,8822,genus,-2328764,A.Amphipithecus,EOL-000000641046,B.Amphipithecus,=,,,moved,scientificName,source; taxonomicStatus; number_of_children,shared tip
———————————,8823,genus,-2228680,A.Siamopithecus,EOL-000000641047,B.Siamopithecus,=,,,moved,canonicalName,source; taxonomicStatus; number_of_children; scientificName,shared tip
———————————,8824,genus,-2328760,A.Pondaungia,EOL-000000641048,B.Pondaungia,=,,,moved,scientificName,source; taxonomicStatus; number_of_children,shared tip
——————————,8825,family,,,EOL-000000641049,B.Parapithecidae,><,-1599794,A.Primates,reorganization,A.Biretia is in; its sibling A.Amphipithecus is not,,
———————————,8826,genus,-2328765,A.Biretia,EOL-000000641050,B.Biretia,=,,,moved,canonicalName,source; taxonomicStatus; number_of_children; scientificName,shared tip
———————————,8827,genus,-2228693,A.Arsinoea,EOL-000000641051,B.Arsinoea,=,,,moved,scientificName,source; taxonomicStatus; number_of_children,shared tip
——————————,8828,family,,,EOL-000000641052,B.Proteopithecidae,~,-2382607,A.Serapia,,monotypic-inversion,,
———————————,8829,genus,-2382607,A.Serapia,EOL-000000641053,B.Serapia,=,,,moved,scientificName,source; taxonomicStatus; number_of_children,shared tip
——————————,8830,clade,,,EOL-000000641054,B.Platyrrhini,><,-2328773,A.Platyrrhini,reorganization,B.Homunculus is in; its sibling B.Mazzonicebus is not,,
———————————,8831,family,,,EOL-000000641055,B.Pitheciidae,>,-2382597,A.Pitheciidae,,B.Paralouatta is not in it,,
————————————,8832,genus,-2420064,A.Soriacebus,EOL-000000641056,B.Soriacebus,=,,,moved,canonicalName,source; taxonomicStatus; number_of_children; scientificName,shared tip
————————————,8833,genus,-2420068,A.Xenothrix,EOL-000000641057,B.Xenothrix,=,,,moved,canonicalName,source; taxonomicStatus; number_of_children; scientificName,shared tip
————————————,8834,genus,-2420059,A.Cebupithecia,EOL-000000641058,B.Cebupithecia,=,,,moved,canonicalName,source; taxonomicStatus; number_of_children; scientificName,shared tip
————————————,8835,genus,-2420087,A.Carlocebus,EOL-000000641059,B.Carlocebus,=,,,moved,scientificName,source; taxonomicStatus; number_of_children,shared tip
————————————,8836,genus,-2420062,A.Homunculus,EOL-000000641060,B.Homunculus,=,,,moved,scientificName,source; taxonomicStatus; number_of_children,shared tip
————————————,8837,genus,-2228718,A.Mazzonicebus,EOL-000000641061,B.Mazzonicebus,=,,,moved,scientificName,source; taxonomicStatus; number_of_children,shared tip
————————————,8838,genus,-2420063,A.Paralouatta,EOL-000000641062,B.Paralouatta,=,,,moved,canonicalName,source; taxonomicStatus; number_of_children; scientificName,shared tip
———————————,8839,family,,,EOL-000000641133,B.Atelidae,<,-2382596,A.Atelidae,increased resolution,A.Soriacebus is not in it,,
————————————,8840,genus,-2420065,A.Ateles,EOL-000000641134,B.Ateles,=,,,moved,canonicalName,source; taxonomicStatus; number_of_children; scientificName,
—————————————,8841,species,-2436546,A.Ateles fusciceps,EOL-000000641135,B.Ateles fusciceps,=,,,,scientificName,source; taxonomicStatus,
——————————————,8842,subspecies,-2443956,A.Ateles fusciceps rufiventris,EOL-000000641136,B.Ateles fusciceps rufiventris,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————————,8843,subspecies,-2443955,A.Ateles fusciceps fusciceps,EOL-000000641137,B.Ateles fusciceps fusciceps,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
—————————————,8844,species,-2436547,A.Ateles geoffroyi,EOL-000000641138,B.Ateles geoffroyi,=,,,,scientificName,source; taxonomicStatus,
——————————————,8845,subspecies,-2443957,A.Ateles geoffroyi frontatus,EOL-000000641139,B.Ateles geoffroyi frontatus,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————————,8846,subspecies,-2443959,A.Ateles geoffroyi azuerensis,EOL-000000641140,B.Ateles geoffroyi azuerensis,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————————,8847,subspecies,-2443960,A.Ateles geoffroyi ornatus,EOL-000000641141,B.Ateles geoffroyi ornatus,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————————,8848,subspecies,-2443961,A.Ateles geoffroyi vellerosus,EOL-000000641142,B.Ateles geoffroyi vellerosus,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————————,8849,subspecies,-2443962,A.Ateles geoffroyi geoffroyi,EOL-000000641143,B.Ateles geoffroyi geoffroyi,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————————,8850,subspecies,-2443958,A.Ateles geoffroyi grisescens,EOL-000000641144,B.Ateles geoffroyi grisescens,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
—————————————,8851,species,-2436541,A.Ateles hybridus,EOL-000000641145,B.Ateles hybridus,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
—————————————,8852,species,-2436542,A.Ateles paniscus,EOL-000000641146,B.Ateles paniscus,=,,,,scientificName,source; taxonomicStatus; number_of_children,shared tip
—————————————,8853,species,-2436549,A.Ateles marginatus,EOL-000000641147,B.Ateles marginatus,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
—————————————,8854,species,-2436543,A.Ateles chamek,EOL-000000641148,B.Ateles chamek,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————————,8855,species,-2436545,A.Ateles belzebuth,EOL-000000641149,B.Ateles belzebuth,=,,,,canonicalName,source; taxonomicStatus; number_of_children; scientificName,shared tip
————————————,8856,genus,-2420072,A.Lagothrix,EOL-000000641150,B.Lagothrix,=,,,moved,canonicalName,source; taxonomicStatus; scientificName,
—————————————,8857,species,-2436559,A.Lagothrix lagothricha,EOL-000000641151,B.Lagothrix lagothricha,=,,,,synonym+scientificName+invalid,source; taxonomicStatus,
——————————————,8858,subspecies,-2443964,A.Lagothrix lagothricha cana,EOL-000000641152,B.Lagothrix lagothricha cana,=,,,,synonym+scientificName+invalid,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————————,8859,subspecies,-2443963,A.Lagothrix lagothricha lugens,EOL-000000641153,B.Lagothrix lagothricha lugens,=,,,,synonym+scientificName+invalid,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————————,8860,subspecies,-2443967,A.Lagothrix lagothricha poeppigii,EOL-000000641154,B.Lagothrix lagothricha poeppigii,=,,,,synonym+scientificName+invalid,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————————,8861,subspecies,-2443966,A.Lagothrix lagothricha tschudii,EOL-000000641155,B.Lagothrix lagothricha tschudii,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
——————————————,8862,subspecies,-2443965,A.Lagothrix lagothricha lagothricha,EOL-000000641156,B.Lagothrix lagothricha lagothricha,=,,,,canonicalName,source; taxonomicStatus; taxonRank; scientificName,shared tip
—————————————,8863,species,-2436560,A.Lagothrix flavicauda,EOL-000000641157,B.Lagothrix flavicauda,=,,,,synonym+scientificName+invalid,source; taxonomicStatus,shared tip
————————————,8864,genus,-2420060,A.Brachyteles,EOL-000000641158,B.Brachyteles,=,,,moved,canonicalName,source; taxonomicStatus; scientificName,
—————————————,8865,species,-2436516,A.Brachyteles arachnoides,EOL-000000641159,B.Brachyteles arachnoides,=,,,,canonicalName,source; taxonomicStatus; scientificName,shared tip
—————————————,8866,species,-2436517,A.Brachyteles hypoxanthus,EOL-000000641160,B.Brachyteles hypoxanthus,=,,,,scientificName,source; taxonomicStatus,shared tip
————————————,8867,genus,-2420061,A.Alouatta,EOL-000000641161,B.Alouatta,=,,,moved,canonicalName,source; taxonomicStatus; number_of_children; scientificName,
—————————————,8868,species,-2436529,A.Alouatta arctoidea,EOL-000000641162,B.Alouatta arctoidea,=,,,,scientificName,source; taxonomicStatus,shared tip
—————————————,8869,species,-2436528,A.Alouatta discolor,EOL-000000641163,B.Alouatta discolor,=,,,,scientificName,source; taxonomicStatus,shared tip
